main_key,dayofweek,origin_period,origin,origin_name,duration,arrival_time,destination,destination_name,load_factor,tomorrow?
SHTDU-BDRSTTA,Thursday,2023-12-02 22:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 02:30:00,BDRSTTA,BANDARA SOETTA,65.0,1 days
SHTDU-BDRSTTA,Thursday,2023-12-02 23:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 03:30:00,BDRSTTA,BANDARA SOETTA,66.19318181818181,1 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 01:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 05:30:00,BDRSTTA,BANDARA SOETTA,65.9375,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 06:30:00,BDRSTTA,BANDARA SOETTA,49.5,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 03:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 07:30:00,BDRSTTA,BANDARA SOETTA,52.5,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 08:30:00,BDRSTTA,BANDARA SOETTA,59.91379310344828,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 10:30:00,BDRSTTA,BANDARA SOETTA,58.214285714285715,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 11:30:00,BDRSTTA,BANDARA SOETTA,56.03448275862069,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 12:30:00,BDRSTTA,BANDARA SOETTA,55.078125,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 13:30:00,BDRSTTA,BANDARA SOETTA,66.015625,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 14:30:00,BDRSTTA,BANDARA SOETTA,56.25,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 15:30:00,BDRSTTA,BANDARA SOETTA,67.91666666666667,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 17:30:00,BDRSTTA,BANDARA SOETTA,48.75,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 18:30:00,BDRSTTA,BANDARA SOETTA,40.17857142857143,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 19:30:00,BDRSTTA,BANDARA SOETTA,37.5,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 20:30:00,BDRSTTA,BANDARA SOETTA,34.23913043478261,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 21:30:00,BDRSTTA,BANDARA SOETTA,37.5,0 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 00:30:00,BDRSTTA,BANDARA SOETTA,50.0,1 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 22:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 02:30:00,BDRSTTA,BANDARA SOETTA,45.833333333333336,1 days
SHTDU-BDRSTTA,Tuesday,2023-12-02 23:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 03:30:00,BDRSTTA,BANDARA SOETTA,60.256410256410255,1 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 01:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 05:30:00,BDRSTTA,BANDARA SOETTA,65.3225806451613,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 06:30:00,BDRSTTA,BANDARA SOETTA,50.46296296296296,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 03:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 07:30:00,BDRSTTA,BANDARA SOETTA,49.5,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 08:30:00,BDRSTTA,BANDARA SOETTA,59.02777777777778,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 05:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 09:30:00,BDRSTTA,BANDARA SOETTA,25.0,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 10:30:00,BDRSTTA,BANDARA SOETTA,66.77631578947368,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 11:30:00,BDRSTTA,BANDARA SOETTA,71.25,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 12:30:00,BDRSTTA,BANDARA SOETTA,68.26923076923077,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 13:30:00,BDRSTTA,BANDARA SOETTA,71.55172413793103,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 14:30:00,BDRSTTA,BANDARA SOETTA,75.0,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 15:30:00,BDRSTTA,BANDARA SOETTA,64.23611111111111,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 17:30:00,BDRSTTA,BANDARA SOETTA,40.625,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 18:30:00,BDRSTTA,BANDARA SOETTA,39.67391304347826,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 19:30:00,BDRSTTA,BANDARA SOETTA,32.06521739130435,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 20:30:00,BDRSTTA,BANDARA SOETTA,31.875,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 21:30:00,BDRSTTA,BANDARA SOETTA,36.93181818181818,0 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 00:30:00,BDRSTTA,BANDARA SOETTA,43.75,1 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 22:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 02:30:00,BDRSTTA,BANDARA SOETTA,47.916666666666664,1 days
SHTDU-BDRSTTA,Wednesday,2023-12-02 23:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:30:00,2023-12-02 03:30:00,BDRSTTA,BANDARA SOETTA,62.171052631578945,1 days
SHTDU-BIJB,Monday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 08:00:00,BIJB,KERTAJATI BIJB,100.0,0 days
SHTDU-BIJB,Monday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 09:00:00,BIJB,KERTAJATI BIJB,100.0,0 days
SHTDU-BIJB,Monday,2023-12-02 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 11:00:00,BIJB,KERTAJATI BIJB,100.0,0 days
SHTDU-BIJB,Monday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 12:00:00,BIJB,KERTAJATI BIJB,81.25,0 days
SHTDU-BIJB,Sunday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 08:00:00,BIJB,KERTAJATI BIJB,100.0,0 days
SHTDU-BIJB,Sunday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 09:00:00,BIJB,KERTAJATI BIJB,87.5,0 days
SHTDU-BIJB,Sunday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 10:00:00,BIJB,KERTAJATI BIJB,100.0,0 days
SHTDU-BIJB,Sunday,2023-12-02 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 11:00:00,BIJB,KERTAJATI BIJB,100.0,0 days
SHTDU-BIJB,Sunday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 12:00:00,BIJB,KERTAJATI BIJB,93.75,0 days
SHTDU-BIJB,Sunday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 13:00:00,BIJB,KERTAJATI BIJB,100.0,0 days
SHTDU-BIJB,Sunday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 16:00:00,BIJB,KERTAJATI BIJB,37.5,0 days
SHTDU-BIJB,Sunday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 18:00:00,BIJB,KERTAJATI BIJB,12.5,0 days
SHTDU-BIJB,Tuesday,2023-12-02 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 06:00:00,BIJB,KERTAJATI BIJB,100.0,0 days
SHTDU-BIJB,Tuesday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 08:00:00,BIJB,KERTAJATI BIJB,87.5,0 days
SHTDU-BIJB,Tuesday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 09:00:00,BIJB,KERTAJATI BIJB,87.5,0 days
SHTDU-BIJB,Tuesday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 10:00:00,BIJB,KERTAJATI BIJB,62.5,0 days
SHTDU-BIJB,Tuesday,2023-12-02 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 11:00:00,BIJB,KERTAJATI BIJB,87.5,0 days
SHTDU-BIJB,Tuesday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 12:00:00,BIJB,KERTAJATI BIJB,100.0,0 days
SHTDU-BIJB,Tuesday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:00:00,2023-12-02 13:00:00,BIJB,KERTAJATI BIJB,75.0,0 days
SHTDU-BKSM,Friday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 08:10:00,BKSM,BEKASI MALL,10.0,0 days
SHTDU-BKSM,Friday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 09:10:00,BKSM,BEKASI MALL,53.333333333333336,0 days
SHTDU-BKSM,Friday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 12:10:00,BKSM,BEKASI MALL,50.0,0 days
SHTDU-BKSM,Friday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 13:10:00,BKSM,BEKASI MALL,63.333333333333336,0 days
SHTDU-BKSM,Friday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 19:10:00,BKSM,BEKASI MALL,86.66666666666667,0 days
SHTDU-BKSM,Monday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 08:10:00,BKSM,BEKASI MALL,100.0,0 days
SHTDU-BKSM,Monday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 09:10:00,BKSM,BEKASI MALL,100.0,0 days
SHTDU-BKSM,Monday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 12:10:00,BKSM,BEKASI MALL,70.0,0 days
SHTDU-BKSM,Monday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 13:10:00,BKSM,BEKASI MALL,70.0,0 days
SHTDU-BKSM,Monday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 19:10:00,BKSM,BEKASI MALL,80.0,0 days
SHTDU-BKSM,Saturday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 08:10:00,BKSM,BEKASI MALL,45.0,0 days
SHTDU-BKSM,Saturday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 09:10:00,BKSM,BEKASI MALL,70.0,0 days
SHTDU-BKSM,Saturday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 12:10:00,BKSM,BEKASI MALL,50.0,0 days
SHTDU-BKSM,Saturday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 13:10:00,BKSM,BEKASI MALL,75.0,0 days
SHTDU-BKSM,Saturday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 19:10:00,BKSM,BEKASI MALL,70.0,0 days
SHTDU-BKSM,Sunday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 09:10:00,BKSM,BEKASI MALL,53.333333333333336,0 days
SHTDU-BKSM,Sunday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 12:10:00,BKSM,BEKASI MALL,33.333333333333336,0 days
SHTDU-BKSM,Sunday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 13:10:00,BKSM,BEKASI MALL,93.33333333333333,0 days
SHTDU-BKSM,Sunday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 19:10:00,BKSM,BEKASI MALL,86.66666666666667,0 days
SHTDU-BKSM,Sunday,2023-12-02 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 23:10:00,BKSM,BEKASI MALL,90.0,0 days
SHTDU-BKSM,Thursday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 08:10:00,BKSM,BEKASI MALL,20.0,0 days
SHTDU-BKSM,Thursday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 09:10:00,BKSM,BEKASI MALL,43.333333333333336,0 days
SHTDU-BKSM,Thursday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 12:10:00,BKSM,BEKASI MALL,30.0,0 days
SHTDU-BKSM,Thursday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 13:10:00,BKSM,BEKASI MALL,56.666666666666664,0 days
SHTDU-BKSM,Thursday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 19:10:00,BKSM,BEKASI MALL,55.0,0 days
SHTDU-BKSM,Tuesday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 08:10:00,BKSM,BEKASI MALL,13.333333333333334,0 days
SHTDU-BKSM,Tuesday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 09:10:00,BKSM,BEKASI MALL,23.333333333333332,0 days
SHTDU-BKSM,Tuesday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 12:10:00,BKSM,BEKASI MALL,36.666666666666664,0 days
SHTDU-BKSM,Tuesday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 13:10:00,BKSM,BEKASI MALL,73.33333333333333,0 days
SHTDU-BKSM,Tuesday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 19:10:00,BKSM,BEKASI MALL,70.0,0 days
SHTDU-BKSM,Tuesday,2023-12-02 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 23:10:00,BKSM,BEKASI MALL,90.0,0 days
SHTDU-BKSM,Wednesday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 08:10:00,BKSM,BEKASI MALL,45.0,0 days
SHTDU-BKSM,Wednesday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 09:10:00,BKSM,BEKASI MALL,60.0,0 days
SHTDU-BKSM,Wednesday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 12:10:00,BKSM,BEKASI MALL,45.0,0 days
SHTDU-BKSM,Wednesday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 13:10:00,BKSM,BEKASI MALL,80.0,0 days
SHTDU-BKSM,Wednesday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:10:00,2023-12-02 19:10:00,BKSM,BEKASI MALL,96.66666666666667,0 days
SHTDU-BKSOC,Friday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 08:15:00,BKSOC,BEKASI BEBEK OCEN,21.304347826086957,0 days
SHTDU-BKSOC,Friday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 09:15:00,BKSOC,BEKASI BEBEK OCEN,15.0,0 days
SHTDU-BKSOC,Friday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 10:15:00,BKSOC,BEKASI BEBEK OCEN,12.5,0 days
SHTDU-BKSOC,Friday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 12:15:00,BKSOC,BEKASI BEBEK OCEN,40.32258064516129,0 days
SHTDU-BKSOC,Friday,2023-12-02 12:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 14:15:00,BKSOC,BEKASI BEBEK OCEN,62.5,0 days
SHTDU-BKSOC,Friday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 15:15:00,BKSOC,BEKASI BEBEK OCEN,65.625,0 days
SHTDU-BKSOC,Friday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 16:15:00,BKSOC,BEKASI BEBEK OCEN,76.78571428571429,0 days
SHTDU-BKSOC,Friday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 17:15:00,BKSOC,BEKASI BEBEK OCEN,89.0625,0 days
SHTDU-BKSOC,Friday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 18:15:00,BKSOC,BEKASI BEBEK OCEN,81.0,0 days
SHTDU-BKSOC,Friday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 19:15:00,BKSOC,BEKASI BEBEK OCEN,94.11111111111111,0 days
SHTDU-BKSOC,Friday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 20:15:00,BKSOC,BEKASI BEBEK OCEN,97.5,0 days
SHTDU-BKSOC,Friday,2023-12-02 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 21:15:00,BKSOC,BEKASI BEBEK OCEN,83.33333333333333,0 days
SHTDU-BKSOC,Friday,2023-12-02 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 22:15:00,BKSOC,BEKASI BEBEK OCEN,93.75,0 days
SHTDU-BKSOC,Friday,2023-12-02 22:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 00:15:00,BKSOC,BEKASI BEBEK OCEN,25.0,1 days
SHTDU-BKSOC,Monday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 08:15:00,BKSOC,BEKASI BEBEK OCEN,81.47058823529412,0 days
SHTDU-BKSOC,Monday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 10:15:00,BKSOC,BEKASI BEBEK OCEN,50.0,0 days
SHTDU-BKSOC,Monday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 12:15:00,BKSOC,BEKASI BEBEK OCEN,50.645161290322584,0 days
SHTDU-BKSOC,Monday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 16:15:00,BKSOC,BEKASI BEBEK OCEN,44.0,0 days
SHTDU-BKSOC,Monday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 17:15:00,BKSOC,BEKASI BEBEK OCEN,56.25,0 days
SHTDU-BKSOC,Monday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 18:15:00,BKSOC,BEKASI BEBEK OCEN,40.625,0 days
SHTDU-BKSOC,Monday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 19:15:00,BKSOC,BEKASI BEBEK OCEN,100.0,0 days
SHTDU-BKSOC,Monday,2023-12-02 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 22:15:00,BKSOC,BEKASI BEBEK OCEN,12.5,0 days
SHTDU-BKSOC,Saturday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 08:15:00,BKSOC,BEKASI BEBEK OCEN,23.928571428571427,0 days
SHTDU-BKSOC,Saturday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 12:15:00,BKSOC,BEKASI BEBEK OCEN,55.16129032258065,0 days
SHTDU-BKSOC,Saturday,2023-12-02 12:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 14:15:00,BKSOC,BEKASI BEBEK OCEN,100.0,0 days
SHTDU-BKSOC,Saturday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 16:15:00,BKSOC,BEKASI BEBEK OCEN,80.35714285714286,0 days
SHTDU-BKSOC,Saturday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 17:15:00,BKSOC,BEKASI BEBEK OCEN,66.5625,0 days
SHTDU-BKSOC,Saturday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 18:15:00,BKSOC,BEKASI BEBEK OCEN,81.25,0 days
SHTDU-BKSOC,Saturday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 19:15:00,BKSOC,BEKASI BEBEK OCEN,75.0,0 days
SHTDU-BKSOC,Saturday,2023-12-02 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 21:15:00,BKSOC,BEKASI BEBEK OCEN,50.0,0 days
SHTDU-BKSOC,Sunday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 08:15:00,BKSOC,BEKASI BEBEK OCEN,40.0,0 days
SHTDU-BKSOC,Sunday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 12:15:00,BKSOC,BEKASI BEBEK OCEN,54.57142857142857,0 days
SHTDU-BKSOC,Sunday,2023-12-02 12:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 14:15:00,BKSOC,BEKASI BEBEK OCEN,37.5,0 days
SHTDU-BKSOC,Sunday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 15:15:00,BKSOC,BEKASI BEBEK OCEN,62.5,0 days
SHTDU-BKSOC,Sunday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 16:15:00,BKSOC,BEKASI BEBEK OCEN,93.33333333333333,0 days
SHTDU-BKSOC,Sunday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 17:15:00,BKSOC,BEKASI BEBEK OCEN,90.75,0 days
SHTDU-BKSOC,Sunday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 18:15:00,BKSOC,BEKASI BEBEK OCEN,87.5,0 days
SHTDU-BKSOC,Sunday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 19:15:00,BKSOC,BEKASI BEBEK OCEN,96.0,0 days
SHTDU-BKSOC,Sunday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 20:15:00,BKSOC,BEKASI BEBEK OCEN,100.0,0 days
SHTDU-BKSOC,Thursday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 08:15:00,BKSOC,BEKASI BEBEK OCEN,21.6,0 days
SHTDU-BKSOC,Thursday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 02:15:00,2023-12-02 09:15:00,BKSOC,BEKASI BEBEK OCEN,30.0,0 days
