main_key,dayofweek,origin_period,origin,origin_name,duration,arrival_time,destination,destination_name,load_factor,minimal_n_departures,maximal_load_factor,Rata-Rata penumpang,tomorrow?
SHTDU-IDM,Saturday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 22:15:00,IDM,INDRAMAYU SINGAJAYA,28.0,1.0,28.0,3.0,0 days
SHTDU-IDM,Sunday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 10:15:00,IDM,INDRAMAYU SINGAJAYA,35.0,1.0,35.0,4.0,0 days
SHTDU-IDM,Sunday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 12:15:00,IDM,INDRAMAYU SINGAJAYA,40.0,1.0,40.0,4.0,0 days
SHTDU-IDM,Sunday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 14:15:00,IDM,INDRAMAYU SINGAJAYA,32.0,1.0,32.0,3.0,0 days
SHTDU-IDM,Sunday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 20:15:00,IDM,INDRAMAYU SINGAJAYA,76.66666666666667,1.0,76.66666666666667,8.0,0 days
SHTDU-IDM,Sunday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 22:15:00,IDM,INDRAMAYU SINGAJAYA,65.0,1.0,65.0,6.0,0 days
SHTDU-IDM,Sunday,2023-12-02 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 00:15:00,IDM,INDRAMAYU SINGAJAYA,20.0,1.0,20.0,2.0,1 days
SHTDU-IDM,Thursday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 10:15:00,IDM,INDRAMAYU SINGAJAYA,10.0,1.0,10.0,1.0,0 days
SHTDU-IDM,Thursday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 14:15:00,IDM,INDRAMAYU SINGAJAYA,20.0,1.0,20.0,2.0,0 days
SHTDU-IDM,Thursday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 20:15:00,IDM,INDRAMAYU SINGAJAYA,63.333333333333336,1.0,63.333333333333336,6.0,0 days
SHTDU-IDM,Thursday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 22:15:00,IDM,INDRAMAYU SINGAJAYA,37.5,1.0,37.5,4.0,0 days
SHTDU-IDM,Tuesday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 10:15:00,IDM,INDRAMAYU SINGAJAYA,26.666666666666668,1.0,26.666666666666668,3.0,0 days
SHTDU-IDM,Tuesday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 12:15:00,IDM,INDRAMAYU SINGAJAYA,60.0,1.0,60.0,6.0,0 days
SHTDU-IDM,Tuesday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 14:15:00,IDM,INDRAMAYU SINGAJAYA,32.5,1.0,32.5,3.0,0 days
SHTDU-IDM,Tuesday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 20:15:00,IDM,INDRAMAYU SINGAJAYA,54.0,1.0,54.0,5.0,0 days
SHTDU-IDM,Tuesday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 22:15:00,IDM,INDRAMAYU SINGAJAYA,28.333333333333332,1.0,28.333333333333332,3.0,0 days
SHTDU-IDM,Wednesday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 10:15:00,IDM,INDRAMAYU SINGAJAYA,50.0,1.0,50.0,5.0,0 days
SHTDU-IDM,Wednesday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 14:15:00,IDM,INDRAMAYU SINGAJAYA,36.666666666666664,1.0,36.666666666666664,4.0,0 days
SHTDU-IDM,Wednesday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 20:15:00,IDM,INDRAMAYU SINGAJAYA,44.0,1.0,44.0,4.0,0 days
SHTDU-IDM,Wednesday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-12-02 22:15:00,IDM,INDRAMAYU SINGAJAYA,45.0,1.0,45.0,4.0,0 days
SHTDU-JKT,Friday,2023-12-02 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 05:15:00,JKT,JAKARTA CIKINI,60.0,1.0,60.0,5.0,0 days
SHTDU-JKT,Friday,2023-12-02 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 07:15:00,JKT,JAKARTA CIKINI,46.416666666666664,1.0,46.416666666666664,4.0,0 days
SHTDU-JKT,Friday,2023-12-02 05:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 08:15:00,JKT,JAKARTA CIKINI,56.25,1.0,56.25,4.0,0 days
SHTDU-JKT,Friday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 09:15:00,JKT,JAKARTA CIKINI,45.588235294117645,1.0,45.588235294117645,4.0,0 days
SHTDU-JKT,Friday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 11:15:00,JKT,JAKARTA CIKINI,56.5625,1.0,56.5625,5.0,0 days
SHTDU-JKT,Friday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 13:15:00,JKT,JAKARTA CIKINI,39.642857142857146,1.0,39.642857142857146,3.0,0 days
SHTDU-JKT,Friday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 14:15:00,JKT,JAKARTA CIKINI,50.0,1.0,50.0,4.0,0 days
SHTDU-JKT,Friday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 16:15:00,JKT,JAKARTA CIKINI,67.3125,1.0,67.3125,5.0,0 days
SHTDU-JKT,Friday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 17:15:00,JKT,JAKARTA CIKINI,47.514619883040936,1.0,48.9766081871345,4.0,0 days
SHTDU-JKT,Friday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 18:15:00,JKT,JAKARTA CIKINI,62.8125,1.0,62.8125,5.0,0 days
SHTDU-JKT,Friday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 19:15:00,JKT,JAKARTA CIKINI,64.5,1.0,64.5,5.0,0 days
SHTDU-JKT,Friday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 21:15:00,JKT,JAKARTA CIKINI,100.0,1.0,100.0,8.0,0 days
SHTDU-JKT,Friday,2023-12-02 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 22:15:00,JKT,JAKARTA CIKINI,86.76829268292683,1.0,86.76829268292683,7.0,0 days
SHTDU-JKT,Friday,2023-12-02 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 00:15:00,JKT,JAKARTA CIKINI,58.125,1.0,58.125,5.0,1 days
SHTDU-JKT,Monday,2023-12-02 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 05:15:00,JKT,JAKARTA CIKINI,94.38131313131312,1.0,94.38131313131312,8.0,0 days
SHTDU-JKT,Monday,2023-12-02 03:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 06:15:00,JKT,JAKARTA CIKINI,94.04761904761905,1.0,94.04761904761905,8.0,0 days
SHTDU-JKT,Monday,2023-12-02 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 07:15:00,JKT,JAKARTA CIKINI,93.84176863181312,1.0,93.84176863181312,8.0,0 days
SHTDU-JKT,Monday,2023-12-02 05:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 08:15:00,JKT,JAKARTA CIKINI,91.04166666666667,1.0,91.04166666666667,9.0,0 days
SHTDU-JKT,Monday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 09:15:00,JKT,JAKARTA CIKINI,93.22033898305085,1.0,93.22033898305085,8.0,0 days
SHTDU-JKT,Monday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 10:15:00,JKT,JAKARTA CIKINI,50.0,1.0,50.0,4.0,0 days
SHTDU-JKT,Monday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 11:15:00,JKT,JAKARTA CIKINI,90.2116402116402,1.0,90.2116402116402,7.0,0 days
SHTDU-JKT,Monday,2023-12-02 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 12:15:00,JKT,JAKARTA CIKINI,55.0,1.0,55.0,6.0,0 days
SHTDU-JKT,Monday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 13:15:00,JKT,JAKARTA CIKINI,94.44444444444444,1.0,94.44444444444444,8.0,0 days
SHTDU-JKT,Monday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 14:15:00,JKT,JAKARTA CIKINI,81.25,1.0,81.25,6.0,0 days
SHTDU-JKT,Monday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 16:15:00,JKT,JAKARTA CIKINI,77.3125,1.0,77.3125,6.0,0 days
SHTDU-JKT,Monday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 17:15:00,JKT,JAKARTA CIKINI,93.75,1.0,93.75,8.0,0 days
SHTDU-JKT,Monday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 18:15:00,JKT,JAKARTA CIKINI,69.76744186046511,1.0,69.76744186046511,6.0,0 days
SHTDU-JKT,Monday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 19:15:00,JKT,JAKARTA CIKINI,90.0,1.0,90.0,7.0,0 days
SHTDU-JKT,Monday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 20:15:00,JKT,JAKARTA CIKINI,93.75,1.0,93.75,8.0,0 days
SHTDU-JKT,Monday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 21:15:00,JKT,JAKARTA CIKINI,75.0,1.0,75.0,6.0,0 days
SHTDU-JKT,Monday,2023-12-02 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 22:15:00,JKT,JAKARTA CIKINI,65.2439024390244,1.0,65.2439024390244,5.0,0 days
SHTDU-JKT,Monday,2023-12-02 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 23:15:00,JKT,JAKARTA CIKINI,100.0,1.0,100.0,8.0,0 days
SHTDU-JKT,Monday,2023-12-02 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 00:15:00,JKT,JAKARTA CIKINI,78.27380952380952,1.0,78.27380952380952,6.0,1 days
SHTDU-JKT,Saturday,2023-12-02 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 05:15:00,JKT,JAKARTA CIKINI,61.71875,1.0,61.71875,5.0,0 days
SHTDU-JKT,Saturday,2023-12-02 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 07:15:00,JKT,JAKARTA CIKINI,37.8125,1.0,37.8125,3.0,0 days
SHTDU-JKT,Saturday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 09:15:00,JKT,JAKARTA CIKINI,38.57142857142857,1.0,38.57142857142857,3.0,0 days
SHTDU-JKT,Saturday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 10:15:00,JKT,JAKARTA CIKINI,18.75,1.0,18.75,2.0,0 days
SHTDU-JKT,Saturday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 11:15:00,JKT,JAKARTA CIKINI,69.55128205128206,1.0,69.55128205128206,6.0,0 days
SHTDU-JKT,Saturday,2023-12-02 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 12:15:00,JKT,JAKARTA CIKINI,37.5,1.0,37.5,3.0,0 days
SHTDU-JKT,Saturday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 13:15:00,JKT,JAKARTA CIKINI,62.5,1.0,62.5,5.0,0 days
SHTDU-JKT,Saturday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 14:15:00,JKT,JAKARTA CIKINI,68.75,1.0,68.75,6.0,0 days
SHTDU-JKT,Saturday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 16:15:00,JKT,JAKARTA CIKINI,72.5,1.0,72.5,6.0,0 days
SHTDU-JKT,Saturday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 17:15:00,JKT,JAKARTA CIKINI,100.0,1.0,100.0,8.0,0 days
SHTDU-JKT,Saturday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 18:15:00,JKT,JAKARTA CIKINI,67.6875,1.0,67.6875,5.0,0 days
SHTDU-JKT,Saturday,2023-12-02 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 22:15:00,JKT,JAKARTA CIKINI,48.986486486486484,1.0,48.986486486486484,4.0,0 days
SHTDU-JKT,Saturday,2023-12-02 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 00:15:00,JKT,JAKARTA CIKINI,51.041666666666664,1.0,51.041666666666664,4.0,1 days
SHTDU-JKT,Sunday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 11:15:00,JKT,JAKARTA CIKINI,56.845238095238095,1.0,56.845238095238095,5.0,0 days
SHTDU-JKT,Sunday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 13:15:00,JKT,JAKARTA CIKINI,52.77777777777778,1.0,52.77777777777778,4.0,0 days
SHTDU-JKT,Sunday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 14:15:00,JKT,JAKARTA CIKINI,91.66666666666667,1.0,91.66666666666667,7.0,0 days
SHTDU-JKT,Sunday,2023-12-02 12:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 15:15:00,JKT,JAKARTA CIKINI,100.0,1.0,100.0,8.0,0 days
SHTDU-JKT,Sunday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 16:15:00,JKT,JAKARTA CIKINI,87.85714285714286,1.0,87.85714285714286,7.0,0 days
SHTDU-JKT,Sunday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 17:15:00,JKT,JAKARTA CIKINI,87.09677419354838,1.0,87.09677419354838,7.0,0 days
SHTDU-JKT,Sunday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 18:15:00,JKT,JAKARTA CIKINI,92.34693877551021,1.0,92.34693877551021,7.0,0 days
SHTDU-JKT,Sunday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 19:15:00,JKT,JAKARTA CIKINI,93.16037735849056,1.0,93.16037735849056,7.0,0 days
SHTDU-JKT,Sunday,2023-12-02 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 20:15:00,JKT,JAKARTA CIKINI,92.85714285714286,1.0,92.85714285714286,7.0,0 days
SHTDU-JKT,Sunday,2023-12-02 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 21:15:00,JKT,JAKARTA CIKINI,97.91666666666667,1.0,97.91666666666667,8.0,0 days
SHTDU-JKT,Sunday,2023-12-02 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 22:15:00,JKT,JAKARTA CIKINI,94.76744186046511,1.0,94.76744186046511,8.0,0 days
SHTDU-JKT,Sunday,2023-12-02 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 23:15:00,JKT,JAKARTA CIKINI,89.8913043478261,1.0,89.8913043478261,7.0,0 days
SHTDU-JKT,Sunday,2023-12-02 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 00:15:00,JKT,JAKARTA CIKINI,95.93023255813954,1.0232558139534884,95.93023255813954,8.0,1 days
SHTDU-JKT,Thursday,2023-12-02 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 05:15:00,JKT,JAKARTA CIKINI,52.94117647058823,1.0,52.94117647058823,4.0,0 days
SHTDU-JKT,Thursday,2023-12-02 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 07:15:00,JKT,JAKARTA CIKINI,50.36764705882353,1.0,50.36764705882353,4.0,0 days
SHTDU-JKT,Thursday,2023-12-02 05:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 08:15:00,JKT,JAKARTA CIKINI,75.0,1.0,75.0,6.0,0 days
SHTDU-JKT,Thursday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 09:15:00,JKT,JAKARTA CIKINI,46.62162162162162,1.0,46.62162162162162,4.0,0 days
SHTDU-JKT,Thursday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 10:15:00,JKT,JAKARTA CIKINI,12.5,1.0,12.5,1.0,0 days
SHTDU-JKT,Thursday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 11:15:00,JKT,JAKARTA CIKINI,57.69230769230769,1.0,57.69230769230769,5.0,0 days
SHTDU-JKT,Thursday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 13:15:00,JKT,JAKARTA CIKINI,37.5,1.0,37.5,3.0,0 days
SHTDU-JKT,Thursday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 14:15:00,JKT,JAKARTA CIKINI,75.0,1.0,75.0,6.0,0 days
SHTDU-JKT,Thursday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 16:15:00,JKT,JAKARTA CIKINI,65.15151515151516,1.0,65.15151515151516,5.0,0 days
SHTDU-JKT,Thursday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 18:15:00,JKT,JAKARTA CIKINI,58.333333333333336,1.0,58.333333333333336,5.0,0 days
SHTDU-JKT,Thursday,2023-12-02 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 22:15:00,JKT,JAKARTA CIKINI,54.93421052631579,1.0,54.93421052631579,4.0,0 days
SHTDU-JKT,Thursday,2023-12-02 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 00:15:00,JKT,JAKARTA CIKINI,43.91891891891892,1.0,43.91891891891892,4.0,1 days
SHTDU-JKT,Tuesday,2023-12-02 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 05:15:00,JKT,JAKARTA CIKINI,64.70588235294117,1.0,64.70588235294117,5.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 07:15:00,JKT,JAKARTA CIKINI,87.79761904761905,1.0,87.79761904761905,7.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 05:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 08:15:00,JKT,JAKARTA CIKINI,71.15384615384616,1.0,71.15384615384616,6.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 09:15:00,JKT,JAKARTA CIKINI,74.6590909090909,1.0,74.6590909090909,6.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 10:15:00,JKT,JAKARTA CIKINI,25.0,1.0,25.0,2.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 11:15:00,JKT,JAKARTA CIKINI,73.61111111111111,1.0,73.61111111111111,6.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 12:15:00,JKT,JAKARTA CIKINI,21.25,1.0,21.25,2.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 13:15:00,JKT,JAKARTA CIKINI,64.0625,1.0,64.0625,5.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 16:15:00,JKT,JAKARTA CIKINI,73.35526315789474,1.0,73.35526315789474,6.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 17:15:00,JKT,JAKARTA CIKINI,87.5,1.0,87.5,7.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 18:15:00,JKT,JAKARTA CIKINI,61.76470588235294,1.0,61.76470588235294,5.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 19:15:00,JKT,JAKARTA CIKINI,100.0,1.0,100.0,8.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 22:15:00,JKT,JAKARTA CIKINI,58.125,1.0,58.125,5.0,0 days
SHTDU-JKT,Tuesday,2023-12-02 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 00:15:00,JKT,JAKARTA CIKINI,52.5,1.0,52.5,4.0,1 days
SHTDU-JKT,Wednesday,2023-12-02 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 05:15:00,JKT,JAKARTA CIKINI,66.34615384615384,1.0,66.34615384615384,5.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 03:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 06:15:00,JKT,JAKARTA CIKINI,37.5,1.0,37.5,3.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 07:15:00,JKT,JAKARTA CIKINI,51.796875,1.0,51.796875,4.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 09:15:00,JKT,JAKARTA CIKINI,56.875,1.0,56.875,5.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 11:15:00,JKT,JAKARTA CIKINI,61.18421052631579,1.0,61.18421052631579,5.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 13:15:00,JKT,JAKARTA CIKINI,60.714285714285715,1.0,60.714285714285715,5.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 14:15:00,JKT,JAKARTA CIKINI,25.0,1.0,25.0,2.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 16:15:00,JKT,JAKARTA CIKINI,66.34615384615384,1.0,66.34615384615384,5.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 17:15:00,JKT,JAKARTA CIKINI,75.0,1.0,75.0,6.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 18:15:00,JKT,JAKARTA CIKINI,50.78125,1.0,50.78125,4.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 19:15:00,JKT,JAKARTA CIKINI,12.5,1.0,12.5,1.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 22:15:00,JKT,JAKARTA CIKINI,57.23684210526316,1.0,57.23684210526316,5.0,0 days
SHTDU-JKT,Wednesday,2023-12-02 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-12-02 00:15:00,JKT,JAKARTA CIKINI,48.86363636363637,1.0,48.86363636363637,4.0,1 days
SHTDU-JTSH,Friday,2023-12-02 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:00:00,2023-12-02 09:00:00,JTSH,BEKASI JATIASIH,26.666666666666668,1.0,26.666666666666668,3.0,0 days
SHTDU-JTSH,Friday,2023-12-02 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:00:00,2023-12-02 10:00:00,JTSH,BEKASI JATIASIH,41.25,1.0,41.25,4.0,0 days
SHTDU-JTSH,Friday,2023-12-02 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:00:00,2023-12-02 13:00:00,JTSH,BEKASI JATIASIH,75.0,1.0,75.0,8.0,0 days
SHTDU-JTSH,Friday,2023-12-02 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:00:00,2023-12-02 14:00:00,JTSH,BEKASI JATIASIH,78.42105263157895,1.0,78.42105263157895,8.0,0 days
